id;catcode;catname;scatcode;scatname;charac;code
492;3; Nutritional health intervention;1;Dietary supplement ;Aktodia;NPI3.1.1
494;3; Nutritional health intervention;1;Dietary supplement ;ala ;NPI3.1.1
496;3; Nutritional health intervention;1;Dietary supplement ;Alc;NPI3.1.1
500;3; Nutritional health intervention;1;Dietary supplement ;Alca-balmB ;NPI3.1.1
497;3; Nutritional health intervention;1;Dietary supplement ;Alcachofa (artichoke);NPI3.1.1
498;3; Nutritional health intervention;1;Dietary supplement ;Alcalia;NPI3.1.1
501;3; Nutritional health intervention;1;Dietary supplement ;Alcar;NPI3.1.1
502;3; Nutritional health intervention;1;Dietary supplement ;alchemilla;NPI3.1.1
504;3; Nutritional health intervention;1;Dietary supplement ;Alchemilla capsules;NPI3.1.1
503;3; Nutritional health intervention;1;Dietary supplement ;Alchemilla of the Alps;NPI3.1.1
505;3; Nutritional health intervention;1;Dietary supplement ;Alchimer;NPI3.1.1
530;3; Nutritional health intervention;1;Dietary supplement ;Alcohol primrose primula veris;NPI3.1.1
508;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic Angelica Archangelica;NPI3.1.1
514;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic Ash ashtray fraxinus exclesior;NPI3.1.1
510;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic Bearberry arctostaphylos uva ursi;NPI3.1.1
521;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic Bee melilot;NPI3.1.1
527;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic California poppy eschscholtzia californica;NPI3.1.1
511;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic Chamomile Roman chamaemelum nobile;NPI3.1.1
516;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic echinacea echinacea purpurea;NPI3.1.1
509;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic hawthorn crataegus monogyna;NPI3.1.1
525;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic hazelnut corylus avelana;NPI3.1.1
519;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic horehound marrubium vulgare;NPI3.1.1
517;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic hyssop hyssopus officinalis var.decumbens;NPI3.1.1
522;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic melissa officinale melissa officinalis;NPI3.1.1
512;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic poppy papaver rhoeas;NPI3.1.1
515;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic propolis;NPI3.1.1
524;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic St Johns wort hypericum perforatum;NPI3.1.1
526;3; Nutritional health intervention;1;Dietary supplement ;Alcoholic walnut juglans regia;NPI3.1.1
513;3; Nutritional health intervention;1;Dietary supplement ;Alcoolature ofBardanne arctium lappa;NPI3.1.1
1232;3; Nutritional health intervention;1;Dietary supplement ;Alder;NPI3.1.1
534;3; Nutritional health intervention;1;Dietary supplement ;Alerbalance shock;NPI3.1.1
537;3; Nutritional health intervention;1;Dietary supplement ;Alfahair;NPI3.1.1
536;3; Nutritional health intervention;1;Dietary supplement ;alfalfa;NPI3.1.1
538;3; Nutritional health intervention;1;Dietary supplement ;Alfalfa;NPI3.1.1
6745;3; Nutritional health intervention;1;Dietary supplement ;Alfalfa alfalfa;NPI3.1.1
540;3; Nutritional health intervention;1;Dietary supplement ;Alfalfa capsules;NPI3.1.1
539;3; Nutritional health intervention;1;Dietary supplement ;AlfalfaBio;NPI3.1.1
541;3; Nutritional health intervention;1;Dietary supplement ;Alflorex;NPI3.1.1
542;3; Nutritional health intervention;1;Dietary supplement ;Alflorex gelB / 30;NPI3.1.1
543;3; Nutritional health intervention;1;Dietary supplement ;Algaboost;NPI3.1.1
3406;3; Nutritional health intervention;1;Dietary supplement ;Algae distillate;NPI3.1.1
544;3; Nutritional health intervention;1;Dietary supplement ;Algaforce;NPI3.1.1
545;3; Nutritional health intervention;1;Dietary supplement ;Alganat complex;NPI3.1.1
546;3; Nutritional health intervention;1;Dietary supplement ;Algarelax;NPI3.1.1
547;3; Nutritional health intervention;1;Dietary supplement ;Algicuivre;NPI3.1.1
548;3; Nutritional health intervention;1;Dietary supplement ;Algiflex cprB / 60;NPI3.1.1
549;3; Nutritional health intervention;1;Dietary supplement ;Algo energy;NPI3.1.1
550;3; Nutritional health intervention;1;Dietary supplement ;Algodrainol;NPI3.1.1
551;3; Nutritional health intervention;1;Dietary supplement ;Algomega 3;NPI3.1.1
553;3; Nutritional health intervention;1;Dietary supplement ;Alidrom x;NPI3.1.1
2950;3; Nutritional health intervention;1;Dietary supplement ;Alkaline Crea Plus;NPI3.1.1
2965;3; Nutritional health intervention;1;Dietary supplement ;Alkaline creatine;NPI3.1.1
4503;3; Nutritional health intervention;1;Dietary supplement ;Alkalizing formula;NPI3.1.1
4504;3; Nutritional health intervention;1;Dietary supplement ;Alkalizing formula plus;NPI3.1.1
557;3; Nutritional health intervention;1;Dietary supplement ;Alkekengi;NPI3.1.1
558;3; Nutritional health intervention;1;Dietary supplement ;Alkilys;NPI3.1.1
559;3; Nutritional health intervention;1;Dietary supplement ;Alky 1200;NPI3.1.1
560;3; Nutritional health intervention;1;Dietary supplement ;Alkyl ;NPI3.1.1
561;3; Nutritional health intervention;1;Dietary supplement ;Alkyl defend;NPI3.1.1
562;3; Nutritional health intervention;1;Dietary supplement ;Alkylglycerols;NPI3.1.1
563;3; Nutritional health intervention;1;Dietary supplement ;Alkylglycerols 500 mg;NPI3.1.1
564;3; Nutritional health intervention;1;Dietary supplement ;Alkylglycerols equilibrium;NPI3.1.1
565;3; Nutritional health intervention;1;Dietary supplement ;All in 1 carbs;NPI3.1.1
566;3; Nutritional health intervention;1;Dietary supplement ;All slim 1,2,3;NPI3.1.1
568;3; Nutritional health intervention;1;Dietary supplement ;Allergaphyt;NPI3.1.1
4723;3; Nutritional health intervention;1;Dietary supplement ;Allergen Gem 2;NPI3.1.1
570;3; Nutritional health intervention;1;Dietary supplement ;Allergo stop;NPI3.1.1
571;3; Nutritional health intervention;1;Dietary supplement ;Allergo-phyt;NPI3.1.1
573;3; Nutritional health intervention;1;Dietary supplement ;Allergopolis sublingual spray;NPI3.1.1
574;3; Nutritional health intervention;1;Dietary supplement ;Allergstop;NPI3.1.1
569;3; Nutritional health intervention;1;Dietary supplement ;Allergy;NPI3.1.1
2651;3; Nutritional health intervention;1;Dietary supplement ;Allergy complex;NPI3.1.1
575;3; Nutritional health intervention;1;Dietary supplement ;Allerna;NPI3.1.1
576;3; Nutritional health intervention;1;Dietary supplement ;Allersol;NPI3.1.1
577;3; Nutritional health intervention;1;Dietary supplement ;Allervital;NPI3.1.1
578;3; Nutritional health intervention;1;Dietary supplement ;Allherbio;NPI3.1.1
579;3; Nutritional health intervention;1;Dietary supplement ;Alline procap;NPI3.1.1
581;3; Nutritional health intervention;1;Dietary supplement ;Almavigor;NPI3.1.1
639;3; Nutritional health intervention;1;Dietary supplement ;Almond;NPI3.1.1
4793;3; Nutritional health intervention;1;Dietary supplement ;Almond Gemmoforce;NPI3.1.1
6802;3; Nutritional health intervention;1;Dietary supplement ;Almond Glycerin Macerate Concentrate;NPI3.1.1
582;3; Nutritional health intervention;1;Dietary supplement ;Aloe 5 x;NPI3.1.1
583;3; Nutritional health intervention;1;Dietary supplement ;Aloe 5 x antiox;NPI3.1.1
584;3; Nutritional health intervention;1;Dietary supplement ;Aloe arborescens;NPI3.1.1
585;3; Nutritional health intervention;1;Dietary supplement ;Aloe gusto frutta;NPI3.1.1
6190;3; Nutritional health intervention;1;Dietary supplement ;Aloe juice arborescens;NPI3.1.1
586;3; Nutritional health intervention;1;Dietary supplement ;Aloe nutra-pulp;NPI3.1.1
587;3; Nutritional health intervention;1;Dietary supplement ;Aloe succo puro;NPI3.1.1
588;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera;NPI3.1.1
589;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera ;NPI3.1.1
592;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera  cranberry;NPI3.1.1
590;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera  pineapple papaya;NPI3.1.1
591;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera  with goji;NPI3.1.1
595;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera capsules;NPI3.1.1
594;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera gel;NPI3.1.1
4652;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera jelly;NPI3.1.1
6187;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera juice;NPI3.1.1
6191;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera juice;NPI3.1.1
6431;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera lax;NPI3.1.1
9262;3; Nutritional health intervention;1;Dietary supplement ;Aloe vera pulp;NPI3.1.1
596;3; Nutritional health intervention;1;Dietary supplement ;Aloe-sy fruit taste;NPI3.1.1
597;3; Nutritional health intervention;1;Dietary supplement ;Alpha;NPI3.1.1
599;3; Nutritional health intervention;1;Dietary supplement ;Alpha arginine ketoglutarate;NPI3.1.1
598;3; Nutritional health intervention;1;Dietary supplement ;Alpha cellox;NPI3.1.1
290;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid;NPI3.1.1
291;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid;NPI3.1.1
293;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid;NPI3.1.1
295;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid;NPI3.1.1
296;3; Nutritional health intervention;1;Dietary supplement ;Alpha Lipoic Acid;NPI3.1.1
292;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid 200;NPI3.1.1
294;3; Nutritional health intervention;1;Dietary supplement ;Alpha lipoic acid 250;NPI3.1.1
600;3; Nutritional health intervention;1;Dietary supplement ;Alpha nitrox;NPI3.1.1
601;3; Nutritional health intervention;1;Dietary supplement ;Alpha nitrox liquid;NPI3.1.1
602;3; Nutritional health intervention;1;Dietary supplement ;Alphaflex60;NPI3.1.1
603;3; Nutritional health intervention;1;Dietary supplement ;Alphalarm moisturizing caps with eyepieceB / 60;NPI3.1.1
297;3; Nutritional health intervention;1;Dietary supplement ;Alpha-lipoic acid 267 mg;NPI3.1.1
298;3; Nutritional health intervention;1;Dietary supplement ;Alpha-lipoic acid 300 mg;NPI3.1.1
299;3; Nutritional health intervention;1;Dietary supplement ;Alpha-lipoic acid ala;NPI3.1.1
9525;3; Nutritional health intervention;1;Dietary supplement ;Alpha-lipoic R hca;NPI3.1.1
606;3; Nutritional health intervention;1;Dietary supplement ;Alpharegul man caps anti-fall 3b / 60;NPI3.1.1
607;3; Nutritional health intervention;1;Dietary supplement ;Alpharegul man caps anti-fallB / 60;NPI3.1.1
604;3; Nutritional health intervention;1;Dietary supplement ;Alpharegul woman caps  anti-fall gel day night 3b / 30  30;NPI3.1.1
605;3; Nutritional health intervention;1;Dietary supplement ;Alpharegul woman caps  anti-fall gel day nightB / 30  30;NPI3.1.1
608;3; Nutritional health intervention;1;Dietary supplement ;Althatux junior;NPI3.1.1
610;3; Nutritional health intervention;1;Dietary supplement ;Altorub sachets;NPI3.1.1
609;3; Nutritional health intervention;1;Dietary supplement ;Altorub tablets;NPI3.1.1
611;3; Nutritional health intervention;1;Dietary supplement ;Altosucre;NPI3.1.1
612;3; Nutritional health intervention;1;Dietary supplement ;Altrient alc;NPI3.1.1
613;3; Nutritional health intervention;1;Dietary supplement ;Altrient c;NPI3.1.1
614;3; Nutritional health intervention;1;Dietary supplement ;Altrient gsh;NPI3.1.1
615;3; Nutritional health intervention;1;Dietary supplement ;Altrient r-ala;NPI3.1.1
616;3; Nutritional health intervention;1;Dietary supplement ;Alvityl defenses;NPI3.1.1
628;3; Nutritional health intervention;1;Dietary supplement ;Alvityl effervescent vitality;NPI3.1.1
617;3; Nutritional health intervention;1;Dietary supplement ;Alvityl littleBoost;NPI3.1.1
618;3; Nutritional health intervention;1;Dietary supplement ;Alvityl smallBoost sBuv strawberry 8fl / 10ml;NPI3.1.1
619;3; Nutritional health intervention;1;Dietary supplement ;Alvityl tonus;NPI3.1.1
631;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitalite oral solution;NPI3.1.1
630;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitalite s multivitaminated flv fl / 150ml;NPI3.1.1
623;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitalite to swallow cprB / 90;NPI3.1.1
620;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality 10 vitamins;NPI3.1.1
625;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality chewable cpr chewableB / 30;NPI3.1.1
626;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality chewable cpr chewableB / 40;NPI3.1.1
627;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality chewable cpr chewableB / 60;NPI3.1.1
629;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality gums;NPI3.1.1
624;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality to chew;NPI3.1.1
621;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality to swallow;NPI3.1.1
622;3; Nutritional health intervention;1;Dietary supplement ;Alvityl vitality to swallow cprB / 40;NPI3.1.1
632;3; Nutritional health intervention;1;Dietary supplement ;Alzen;NPI3.1.1
633;3; Nutritional health intervention;1;Dietary supplement ;Alzezine;NPI3.1.1
634;3; Nutritional health intervention;1;Dietary supplement ;Alziadetox;NPI3.1.1
635;3; Nutritional health intervention;1;Dietary supplement ;Amalaki;NPI3.1.1
637;3; Nutritional health intervention;1;Dietary supplement ;Amalaki rasayan vati;NPI3.1.1
638;3; Nutritional health intervention;1;Dietary supplement ;Amalaki vati;NPI3.1.1
644;3; Nutritional health intervention;1;Dietary supplement ;Amenophyt;NPI3.1.1
651;3; Nutritional health intervention;1;Dietary supplement ;Aminight;NPI3.1.1
652;3; Nutritional health intervention;1;Dietary supplement ;amino;NPI3.1.1
653;3; Nutritional health intervention;1;Dietary supplement ;Amino 1900;NPI3.1.1
654;3; Nutritional health intervention;1;Dietary supplement ;Amino 3550;NPI3.1.1
300;3; Nutritional health intervention;1;Dietary supplement ;Amino acid;NPI3.1.1
314;3; Nutritional health intervention;1;Dietary supplement ;Amino acids;NPI3.1.1
655;3; Nutritional health intervention;1;Dietary supplement ;Amino acids 6000;NPI3.1.1
657;3; Nutritional health intervention;1;Dietary supplement ;Amino cramp;NPI3.1.1
658;3; Nutritional health intervention;1;Dietary supplement ;Amino egg;NPI3.1.1
659;3; Nutritional health intervention;1;Dietary supplement ;Amino energy;NPI3.1.1
660;3; Nutritional health intervention;1;Dietary supplement ;Amino energy - cherry;NPI3.1.1
661;3; Nutritional health intervention;1;Dietary supplement ;Amino energy - cola;NPI3.1.1
662;3; Nutritional health intervention;1;Dietary supplement ;Amino energy - iced tea;NPI3.1.1
663;3; Nutritional health intervention;1;Dietary supplement ;Amino force complex;NPI3.1.1
664;3; Nutritional health intervention;1;Dietary supplement ;Amino liquid;NPI3.1.1
667;3; Nutritional health intervention;1;Dietary supplement ;Amino more;NPI3.1.1
665;3; Nutritional health intervention;1;Dietary supplement ;Amino night;NPI3.1.1
666;3; Nutritional health intervention;1;Dietary supplement ;Amino peptides;NPI3.1.1
668;3; Nutritional health intervention;1;Dietary supplement ;Amino pro;NPI3.1.1
669;3; Nutritional health intervention;1;Dietary supplement ;Amino professional;NPI3.1.1
671;3; Nutritional health intervention;1;Dietary supplement ;Amino tryptophan;NPI3.1.1
672;3; Nutritional health intervention;1;Dietary supplement ;Amino x cherry cola;NPI3.1.1
673;3; Nutritional health intervention;1;Dietary supplement ;Amino x classic cola;NPI3.1.1
674;3; Nutritional health intervention;1;Dietary supplement ;Amino x lime cola;NPI3.1.1
656;3; Nutritional health intervention;1;Dietary supplement ;AminoBeef;NPI3.1.1
675;3; Nutritional health intervention;1;Dietary supplement ;Aminobolan mega forte;NPI3.1.1
676;3; Nutritional health intervention;1;Dietary supplement ;Amino-build ng;NPI3.1.1
677;3; Nutritional health intervention;1;Dietary supplement ;Aminofer;NPI3.1.1
679;3; Nutritional health intervention;1;Dietary supplement ;Amla c;NPI3.1.1
678;3; Nutritional health intervention;1;Dietary supplement ;AmlaBoost;NPI3.1.1
699;3; Nutritional health intervention;1;Dietary supplement ;An shen Bu xin pian;NPI3.1.1
700;3; Nutritional health intervention;1;Dietary supplement ;Anabolic Bcaa system;NPI3.1.1
701;3; Nutritional health intervention;1;Dietary supplement ;Anabolic windows;NPI3.1.1
